                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
 40677.000,   1,  0.71295783E+11,   0.00000000E+00,  -0.71917423E+11,   0.00000000E+00,   0.00000000E+00,   0.55786721E+09,   0.00000000E+00,   0.00000000E+00,   0.71495119E-08,
 40678.000,   1,  0.72111328E+11,   0.00000000E+00,  -0.72742675E+11,   0.00000000E+00,   0.00000000E+00,   0.58511863E+09,   0.00000000E+00,   0.00000000E+00,   0.72005209E-08,
 40679.000,   1,  0.73028132E+11,   0.00000000E+00,  -0.73629502E+11,   0.00000000E+00,   0.00000000E+00,   0.61393217E+09,   0.00000000E+00,   0.00000000E+00,  -0.15329105E-07,
 40680.000,   1,  0.74037776E+11,   0.00000000E+00,  -0.74596372E+11,   0.00000000E+00,   0.00000000E+00,   0.62057458E+09,   0.00000000E+00,   0.00000000E+00,  -0.23398543E-08,
 40681.000,   1,  0.75079806E+11,   0.00000000E+00,  -0.75639732E+11,   0.00000000E+00,   0.00000000E+00,   0.67651740E+09,   0.00000000E+00,   0.00000000E+00,  -0.65456223E-09,
 40682.000,   1,  0.76091527E+11,   0.00000000E+00,  -0.76739806E+11,   0.00000000E+00,   0.00000000E+00,   0.76287661E+09,   0.00000000E+00,   0.00000000E+00,  -0.96730925E-09,
 40683.000,   1,  0.77137800E+11,   0.00000000E+00,  -0.77850119E+11,   0.00000000E+00,   0.00000000E+00,   0.90619693E+09,   0.00000000E+00,   0.00000000E+00,  -0.29621304E-10,
 40684.000,   1,  0.78116654E+11,   0.00000000E+00,  -0.78954259E+11,   0.00000000E+00,   0.00000000E+00,   0.97048112E+09,   0.00000000E+00,   0.00000000E+00,   0.24259870E-09,
 40685.000,   1,  0.79159590E+11,   0.00000000E+00,  -0.80069484E+11,   0.00000000E+00,   0.00000000E+00,   0.10027930E+10,   0.00000000E+00,   0.00000000E+00,  -0.10195107E-09,
 40686.000,   1,  0.80215419E+11,   0.00000000E+00,  -0.81207762E+11,   0.00000000E+00,   0.00000000E+00,   0.10021942E+10,   0.00000000E+00,   0.00000000E+00,   0.29038025E-08,
 40687.000,   1,  0.81372306E+11,   0.00000000E+00,  -0.82375689E+11,   0.00000000E+00,   0.00000000E+00,   0.94495338E+09,   0.00000000E+00,   0.00000000E+00,   0.11679288E-08,
 40688.000,   1,  0.82509773E+11,   0.00000000E+00,  -0.83581494E+11,   0.00000000E+00,   0.00000000E+00,   0.10408617E+10,   0.00000000E+00,   0.00000000E+00,   0.10664140E-07,
 40689.000,   1,  0.83694451E+11,   0.00000000E+00,  -0.84792965E+11,   0.00000000E+00,   0.00000000E+00,   0.11120760E+10,   0.00000000E+00,   0.00000000E+00,  -0.18035091E-07,
 40690.000,   1,  0.84806130E+11,   0.00000000E+00,  -0.85987051E+11,   0.00000000E+00,   0.00000000E+00,   0.12025265E+10,   0.00000000E+00,   0.00000000E+00,  -0.64991666E-08,
 40691.000,   1,  0.85990858E+11,   0.00000000E+00,  -0.87176486E+11,   0.00000000E+00,   0.00000000E+00,   0.12184068E+10,   0.00000000E+00,   0.00000000E+00,  -0.63940626E-09,
 40692.000,   1,  0.87149620E+11,   0.00000000E+00,  -0.88373122E+11,   0.00000000E+00,   0.00000000E+00,   0.12348591E+10,   0.00000000E+00,   0.00000000E+00,  -0.92760743E-08,
 40693.000,   1,  0.88351571E+11,   0.00000000E+00,  -0.89599455E+11,   0.00000000E+00,   0.00000000E+00,   0.12560996E+10,   0.00000000E+00,   0.00000000E+00,  -0.21407393E-08,
 40694.000,   1,  0.89513143E+11,   0.00000000E+00,  -0.90822243E+11,   0.00000000E+00,   0.00000000E+00,   0.13453241E+10,   0.00000000E+00,   0.00000000E+00,  -0.38826359E-08,
 40695.000,   1,  0.90635890E+11,   0.00000000E+00,  -0.92031236E+11,   0.00000000E+00,   0.00000000E+00,   0.14444784E+10,   0.00000000E+00,   0.00000000E+00,  -0.49733152E-08,
 40696.000,   1,  0.91753841E+11,   0.00000000E+00,  -0.93226723E+11,   0.00000000E+00,   0.00000000E+00,   0.15313899E+10,   0.00000000E+00,   0.00000000E+00,  -0.73963055E-08,
 40697.000,   1,  0.92866391E+11,   0.00000000E+00,  -0.94416085E+11,   0.00000000E+00,   0.00000000E+00,   0.15722053E+10,   0.00000000E+00,   0.00000000E+00,  -0.26890059E-07,
 40698.000,   1,  0.94022132E+11,   0.00000000E+00,  -0.95610942E+11,   0.00000000E+00,   0.00000000E+00,   0.15760587E+10,   0.00000000E+00,   0.00000000E+00,   0.55397219E-07,
 40699.000,   1,  0.95188564E+11,   0.00000000E+00,  -0.96817965E+11,   0.00000000E+00,   0.00000000E+00,   0.15966236E+10,   0.00000000E+00,   0.00000000E+00,   0.20811880E-07,
 40700.000,   1,  0.96334522E+11,   0.00000000E+00,  -0.98059089E+11,   0.00000000E+00,   0.00000000E+00,   0.17254003E+10,   0.00000000E+00,   0.00000000E+00,  -0.81156008E-06,
 40701.000,   1,  0.97547569E+11,   0.00000000E+00,  -0.99314240E+11,   0.00000000E+00,   0.00000000E+00,   0.17998745E+10,   0.00000000E+00,   0.00000000E+00,  -0.25692926E-07,
 40702.000,   1,  0.98760082E+11,   0.00000000E+00,  -0.10056527E+12,   0.00000000E+00,   0.00000000E+00,   0.18039500E+10,   0.00000000E+00,   0.00000000E+00,   0.58896471E-06,
 40703.000,   1,  0.10003318E+12,   0.00000000E+00,  -0.10180520E+12,   0.00000000E+00,   0.00000000E+00,   0.17807991E+10,   0.00000000E+00,   0.00000000E+00,  -0.71027636E-07,
 40704.000,   1,  0.10125598E+12,   0.00000000E+00,  -0.10303765E+12,   0.00000000E+00,   0.00000000E+00,   0.17830532E+10,   0.00000000E+00,   0.00000000E+00,  -0.49970338E-06,
 40705.000,   1,  0.10246055E+12,   0.00000000E+00,  -0.10427295E+12,   0.00000000E+00,   0.00000000E+00,   0.18734009E+10,   0.00000000E+00,   0.00000000E+00,  -0.12684483E-07,
 40706.000,   1,  0.10364810E+12,   0.00000000E+00,  -0.10549235E+12,   0.00000000E+00,   0.00000000E+00,   0.19767543E+10,   0.00000000E+00,   0.00000000E+00,  -0.59157873E-08,
 40707.000,   1,  0.10481578E+12,   0.00000000E+00,  -0.10669422E+12,   0.00000000E+00,   0.00000000E+00,   0.19697611E+10,   0.00000000E+00,   0.00000000E+00,  -0.95441783E-08,
 40708.000,   1,  0.10598972E+12,   0.00000000E+00,  -0.10789655E+12,   0.00000000E+00,   0.00000000E+00,   0.19825379E+10,   0.00000000E+00,   0.00000000E+00,  -0.12913127E-07,
 40709.000,   1,  0.10720195E+12,   0.00000000E+00,  -0.10909315E+12,   0.00000000E+00,   0.00000000E+00,   0.19859109E+10,   0.00000000E+00,   0.00000000E+00,  -0.89487508E-08,
 40710.000,   1,  0.10838535E+12,   0.00000000E+00,  -0.11029949E+12,   0.00000000E+00,   0.00000000E+00,   0.19659957E+10,   0.00000000E+00,   0.00000000E+00,  -0.18062998E-07,
 40711.000,   1,  0.10959824E+12,   0.00000000E+00,  -0.11152390E+12,   0.00000000E+00,   0.00000000E+00,   0.20126060E+10,   0.00000000E+00,   0.00000000E+00,  -0.94114658E-08,
 40712.000,   1,  0.11076169E+12,   0.00000000E+00,  -0.11274587E+12,   0.00000000E+00,   0.00000000E+00,   0.20775718E+10,   0.00000000E+00,   0.00000000E+00,  -0.99452001E-08,
 40713.000,   1,  0.11189188E+12,   0.00000000E+00,  -0.11395177E+12,   0.00000000E+00,   0.00000000E+00,   0.21836987E+10,   0.00000000E+00,   0.00000000E+00,  -0.74628806E-08,
 40714.000,   1,  0.11298687E+12,   0.00000000E+00,  -0.11512315E+12,   0.00000000E+00,   0.00000000E+00,   0.21935224E+10,   0.00000000E+00,   0.00000000E+00,  -0.17388482E-07,
 40715.000,   1,  0.11409396E+12,   0.00000000E+00,  -0.11625369E+12,   0.00000000E+00,   0.00000000E+00,   0.22007749E+10,   0.00000000E+00,   0.00000000E+00,  -0.25796177E-07,
 40716.000,   1,  0.11516693E+12,   0.00000000E+00,  -0.11734972E+12,   0.00000000E+00,   0.00000000E+00,   0.22182596E+10,   0.00000000E+00,   0.00000000E+00,  -0.26204243E-07,
 40717.000,   1,  0.11625139E+12,   0.00000000E+00,  -0.11844930E+12,   0.00000000E+00,   0.00000000E+00,   0.22419071E+10,   0.00000000E+00,   0.00000000E+00,  -0.17473395E-07,
 40718.000,   1,  0.11736392E+12,   0.00000000E+00,  -0.11955836E+12,   0.00000000E+00,   0.00000000E+00,   0.22166842E+10,   0.00000000E+00,   0.00000000E+00,  -0.35242413E-07,
 40719.000,   1,  0.11845296E+12,   0.00000000E+00,  -0.12068865E+12,   0.00000000E+00,   0.00000000E+00,   0.22537265E+10,   0.00000000E+00,   0.00000000E+00,  -0.50359219E-07,
 40720.000,   1,  0.11947521E+12,   0.00000000E+00,  -0.12184808E+12,   0.00000000E+00,   0.00000000E+00,   0.24282432E+10,   0.00000000E+00,   0.00000000E+00,  -0.14319475E-07,
 40721.000,   1,  0.12054081E+12,   0.00000000E+00,  -0.12298475E+12,   0.00000000E+00,   0.00000000E+00,   0.25578044E+10,   0.00000000E+00,   0.00000000E+00,  -0.76261282E-08,
 40722.000,   1,  0.12158391E+12,   0.00000000E+00,  -0.12405341E+12,   0.00000000E+00,   0.00000000E+00,   0.25426602E+10,   0.00000000E+00,   0.00000000E+00,  -0.11072965E-07,
 40723.000,   1,  0.12256601E+12,   0.00000000E+00,  -0.12507123E+12,   0.00000000E+00,   0.00000000E+00,   0.25720673E+10,   0.00000000E+00,   0.00000000E+00,  -0.14172883E-07,
 40724.000,   1,  0.12355016E+12,   0.00000000E+00,  -0.12607758E+12,   0.00000000E+00,   0.00000000E+00,   0.25532709E+10,   0.00000000E+00,   0.00000000E+00,  -0.37246563E-07,
 40725.000,   1,  0.12456910E+12,   0.00000000E+00,  -0.12707542E+12,   0.00000000E+00,   0.00000000E+00,   0.25285735E+10,   0.00000000E+00,   0.00000000E+00,  -0.52690825E-07,
 40726.000,   1,  0.12560942E+12,   0.00000000E+00,  -0.12807379E+12,   0.00000000E+00,   0.00000000E+00,   0.24885357E+10,   0.00000000E+00,   0.00000000E+00,  -0.44513624E-07,
 40727.000,   1,  0.12662593E+12,   0.00000000E+00,  -0.12911671E+12,   0.00000000E+00,   0.00000000E+00,   0.25453109E+10,   0.00000000E+00,   0.00000000E+00,  -0.21465091E-07,
 40728.000,   1,  0.12767123E+12,   0.00000000E+00,  -0.13016178E+12,   0.00000000E+00,   0.00000000E+00,   0.25821666E+10,   0.00000000E+00,   0.00000000E+00,  -0.13767004E-07,
 40729.000,   1,  0.12864110E+12,   0.00000000E+00,  -0.13118313E+12,   0.00000000E+00,   0.00000000E+00,   0.25974023E+10,   0.00000000E+00,   0.00000000E+00,  -0.21437572E-07,
 40730.000,   1,  0.12959979E+12,   0.00000000E+00,  -0.13218490E+12,   0.00000000E+00,   0.00000000E+00,   0.26395483E+10,   0.00000000E+00,   0.00000000E+00,  -0.22593604E-07,
 40731.000,   1,  0.13056343E+12,   0.00000000E+00,  -0.13312041E+12,   0.00000000E+00,   0.00000000E+00,   0.25863466E+10,   0.00000000E+00,   0.00000000E+00,  -0.38962334E-07,
 40732.000,   1,  0.13149471E+12,   0.00000000E+00,  -0.13405715E+12,   0.00000000E+00,   0.00000000E+00,   0.25707661E+10,   0.00000000E+00,   0.00000000E+00,  -0.14740758E-06,
 40733.000,   1,  0.13247798E+12,   0.00000000E+00,  -0.13505040E+12,   0.00000000E+00,   0.00000000E+00,   0.25614504E+10,   0.00000000E+00,   0.00000000E+00,   0.10089110E-06,
 40734.000,   1,  0.13347123E+12,   0.00000000E+00,  -0.13605065E+12,   0.00000000E+00,   0.00000000E+00,   0.25946375E+10,   0.00000000E+00,   0.00000000E+00,  -0.74546360E-07,
 40735.000,   1,  0.13440773E+12,   0.00000000E+00,  -0.13702208E+12,   0.00000000E+00,   0.00000000E+00,   0.26706367E+10,   0.00000000E+00,   0.00000000E+00,  -0.19340937E-07,
 40736.000,   1,  0.13531038E+12,   0.00000000E+00,  -0.13793833E+12,   0.00000000E+00,   0.00000000E+00,   0.26742560E+10,   0.00000000E+00,   0.00000000E+00,  -0.27669073E-07,
 40737.000,   1,  0.13610672E+12,   0.00000000E+00,  -0.13878208E+12,   0.00000000E+00,   0.00000000E+00,   0.26716873E+10,   0.00000000E+00,   0.00000000E+00,   0.34532081E-06,
 40738.000,   1,  0.13689330E+12,   0.00000000E+00,  -0.13957293E+12,   0.00000000E+00,   0.00000000E+00,   0.26774277E+10,   0.00000000E+00,   0.00000000E+00,   0.61237362E-06,
 40739.000,   1,  0.13770176E+12,   0.00000000E+00,  -0.14035212E+12,   0.00000000E+00,   0.00000000E+00,   0.26495050E+10,   0.00000000E+00,   0.00000000E+00,   0.18360901E-05,
 40740.000,   1,  0.13850554E+12,   0.00000000E+00,  -0.14117511E+12,   0.00000000E+00,   0.00000000E+00,   0.26627320E+10,   0.00000000E+00,   0.00000000E+00,   0.25326566E-06,
 40741.000,   1,  0.13927399E+12,   0.00000000E+00,  -0.14198769E+12,   0.00000000E+00,   0.00000000E+00,   0.27558868E+10,   0.00000000E+00,   0.00000000E+00,  -0.41530741E-07,
 40742.000,   1,  0.13998145E+12,   0.00000000E+00,  -0.14272598E+12,   0.00000000E+00,   0.00000000E+00,   0.27703873E+10,   0.00000000E+00,   0.00000000E+00,  -0.71131818E-07,
 40743.000,   1,  0.14071118E+12,   0.00000000E+00,  -0.14343919E+12,   0.00000000E+00,   0.00000000E+00,   0.27322054E+10,   0.00000000E+00,   0.00000000E+00,  -0.52455047E-06,
 40744.000,   1,  0.14143549E+12,   0.00000000E+00,  -0.14416824E+12,   0.00000000E+00,   0.00000000E+00,   0.27118297E+10,   0.00000000E+00,   0.00000000E+00,   0.11230734E-06,
 40745.000,   1,  0.14216913E+12,   0.00000000E+00,  -0.14491493E+12,   0.00000000E+00,   0.00000000E+00,   0.27206321E+10,   0.00000000E+00,   0.00000000E+00,   0.11410226E-06,
 40746.000,   1,  0.14288004E+12,   0.00000000E+00,  -0.14562538E+12,   0.00000000E+00,   0.00000000E+00,   0.27478887E+10,   0.00000000E+00,   0.00000000E+00,  -0.10813063E-05,
 40746.999,   1,  0.14354859E+12,   0.00000000E+00,  -0.14629509E+12,   0.00000000E+00,   0.00000000E+00,   0.27380504E+10,   0.00000000E+00,   0.00000000E+00,   0.34384353E-06,
 40747.999,   1,  0.14422559E+12,   0.00000000E+00,  -0.14696530E+12,   0.00000000E+00,   0.00000000E+00,   0.27245133E+10,   0.00000000E+00,   0.00000000E+00,   0.20268525E-06,
 40749.000,   1,  0.14490474E+12,   0.00000000E+00,  -0.14762188E+12,   0.00000000E+00,   0.00000000E+00,   0.27099393E+10,   0.00000000E+00,   0.00000000E+00,   0.43052754E-06,
 40750.000,   1,  0.14557672E+12,   0.00000000E+00,  -0.14826601E+12,   0.00000000E+00,   0.00000000E+00,   0.26908457E+10,   0.00000000E+00,   0.00000000E+00,  -0.21065834E-05,
 40751.000,   1,  0.14621187E+12,   0.00000000E+00,  -0.14890509E+12,   0.00000000E+00,   0.00000000E+00,   0.26880645E+10,   0.00000000E+00,   0.00000000E+00,   0.64770302E-06,
 40752.000,   1,  0.14684365E+12,   0.00000000E+00,  -0.14952793E+12,   0.00000000E+00,   0.00000000E+00,   0.26652748E+10,   0.00000000E+00,   0.00000000E+00,   0.18084504E-06,
 40753.000,   1,  0.14748262E+12,   0.00000000E+00,  -0.15014730E+12,   0.00000000E+00,   0.00000000E+00,   0.26365088E+10,   0.00000000E+00,   0.00000000E+00,   0.12375324E-06,
 40754.000,   1,  0.14809482E+12,   0.00000000E+00,  -0.15073965E+12,   0.00000000E+00,   0.00000000E+00,   0.26265097E+10,   0.00000000E+00,   0.00000000E+00,   0.19039714E-06,
 40754.999,   1,  0.14866988E+12,   0.00000000E+00,  -0.15128825E+12,   0.00000000E+00,   0.00000000E+00,   0.25948285E+10,   0.00000000E+00,   0.00000000E+00,   0.16975980E-06,
 40756.000,   1,  0.14925919E+12,   0.00000000E+00,  -0.15184122E+12,   0.00000000E+00,   0.00000000E+00,   0.25517676E+10,   0.00000000E+00,   0.00000000E+00,   0.13212368E-06,
 40757.000,   1,  0.14983351E+12,   0.00000000E+00,  -0.15240737E+12,   0.00000000E+00,   0.00000000E+00,   0.25642723E+10,   0.00000000E+00,   0.00000000E+00,   0.44337659E-06,
 40758.000,   1,  0.15037639E+12,   0.00000000E+00,  -0.15294222E+12,   0.00000000E+00,   0.00000000E+00,   0.25676782E+10,   0.00000000E+00,   0.00000000E+00,  -0.24081657E-05,
 40758.999,   1,  0.15090908E+12,   0.00000000E+00,  -0.15344194E+12,   0.00000000E+00,   0.00000000E+00,   0.25337662E+10,   0.00000000E+00,   0.00000000E+00,  -0.49607327E-05,
 40759.999,   1,  0.15145233E+12,   0.00000000E+00,  -0.15393504E+12,   0.00000000E+00,   0.00000000E+00,   0.24704169E+10,   0.00000000E+00,   0.00000000E+00,   0.36726541E-06,
 40761.000,   1,  0.15193703E+12,   0.00000000E+00,  -0.15443474E+12,   0.00000000E+00,   0.00000000E+00,   0.24913092E+10,   0.00000000E+00,   0.00000000E+00,   0.69425232E-06,
 40762.000,   1,  0.15243204E+12,   0.00000000E+00,  -0.15492272E+12,   0.00000000E+00,   0.00000000E+00,   0.25031374E+10,   0.00000000E+00,   0.00000000E+00,  -0.34506313E-06,
 40763.000,   1,  0.15293436E+12,   0.00000000E+00,  -0.15537873E+12,   0.00000000E+00,   0.00000000E+00,   0.24152712E+10,   0.00000000E+00,   0.00000000E+00,   0.14161777E-06,
 40764.000,   1,  0.15343355E+12,   0.00000000E+00,  -0.15584503E+12,   0.00000000E+00,   0.00000000E+00,   0.23670807E+10,   0.00000000E+00,   0.00000000E+00,   0.91119744E-07,
 40765.000,   1,  0.15394774E+12,   0.00000000E+00,  -0.15632773E+12,   0.00000000E+00,   0.00000000E+00,   0.23666850E+10,   0.00000000E+00,   0.00000000E+00,   0.32026711E-06,
 40766.000,   1,  0.15445029E+12,   0.00000000E+00,  -0.15680623E+12,   0.00000000E+00,   0.00000000E+00,   0.23263604E+10,   0.00000000E+00,   0.00000000E+00,   0.14309427E-06,
 40767.000,   1,  0.15495251E+12,   0.00000000E+00,  -0.15730051E+12,   0.00000000E+00,   0.00000000E+00,   0.23226098E+10,   0.00000000E+00,   0.00000000E+00,   0.17263516E-06,
 40768.000,   1,  0.15548987E+12,   0.00000000E+00,  -0.15781046E+12,   0.00000000E+00,   0.00000000E+00,   0.23087564E+10,   0.00000000E+00,   0.00000000E+00,   0.38153637E-06,
 40769.000,   1,  0.15596522E+12,   0.00000000E+00,  -0.15828293E+12,   0.00000000E+00,   0.00000000E+00,   0.23435169E+10,   0.00000000E+00,   0.00000000E+00,  -0.17087580E-06,
 40769.999,   1,  0.15641663E+12,   0.00000000E+00,  -0.15869929E+12,   0.00000000E+00,   0.00000000E+00,   0.22827232E+10,   0.00000000E+00,   0.00000000E+00,  -0.58820369E-04,
 40771.000,   1,  0.15690356E+12,   0.00000000E+00,  -0.15913798E+12,   0.00000000E+00,   0.00000000E+00,   0.21889334E+10,   0.00000000E+00,   0.00000000E+00,   0.95964478E-07,
 40772.000,   1,  0.15742806E+12,   0.00000000E+00,  -0.15961555E+12,   0.00000000E+00,   0.00000000E+00,   0.21618738E+10,   0.00000000E+00,   0.00000000E+00,   0.17309126E-06,
 40773.000,   1,  0.15794334E+12,   0.00000000E+00,  -0.16010330E+12,   0.00000000E+00,   0.00000000E+00,   0.21365448E+10,   0.00000000E+00,   0.00000000E+00,   0.18237962E-06,
 40773.999,   1,  0.15846063E+12,   0.00000000E+00,  -0.16060740E+12,   0.00000000E+00,   0.00000000E+00,   0.21441152E+10,   0.00000000E+00,   0.00000000E+00,   0.15948221E-05,
 40775.000,   1,  0.15899087E+12,   0.00000000E+00,  -0.16111274E+12,   0.00000000E+00,   0.00000000E+00,   0.21197668E+10,   0.00000000E+00,   0.00000000E+00,   0.19788363E-05,
 40775.999,   1,  0.15948929E+12,   0.00000000E+00,  -0.16158797E+12,   0.00000000E+00,   0.00000000E+00,   0.21190739E+10,   0.00000000E+00,   0.00000000E+00,  -0.19572043E-06,
 40777.000,   1,  0.15992926E+12,   0.00000000E+00,  -0.16201469E+12,   0.00000000E+00,   0.00000000E+00,   0.20844349E+10,   0.00000000E+00,   0.00000000E+00,   0.43052852E-05,
 40778.000,   1,  0.16036898E+12,   0.00000000E+00,  -0.16241184E+12,   0.00000000E+00,   0.00000000E+00,   0.20420954E+10,   0.00000000E+00,   0.00000000E+00,   0.52863313E-05,
 40778.999,   1,  0.16081963E+12,   0.00000000E+00,  -0.16282360E+12,   0.00000000E+00,   0.00000000E+00,   0.19832631E+10,   0.00000000E+00,   0.00000000E+00,   0.19770432E-06,
 40780.000,   1,  0.16131538E+12,   0.00000000E+00,  -0.16327634E+12,   0.00000000E+00,   0.00000000E+00,   0.19440980E+10,   0.00000000E+00,   0.00000000E+00,   0.24120955E-06,
 40781.000,   1,  0.16181367E+12,   0.00000000E+00,  -0.16375030E+12,   0.00000000E+00,   0.00000000E+00,   0.19370192E+10,   0.00000000E+00,   0.00000000E+00,  -0.10141481E-04,
 40782.000,   1,  0.16228483E+12,   0.00000000E+00,  -0.16423029E+12,   0.00000000E+00,   0.00000000E+00,   0.19431052E+10,   0.00000000E+00,   0.00000000E+00,   0.17008323E-05,
 40783.000,   1,  0.16278044E+12,   0.00000000E+00,  -0.16468275E+12,   0.00000000E+00,   0.00000000E+00,   0.19024523E+10,   0.00000000E+00,   0.00000000E+00,  -0.30007781E-04,
 40784.000,   1,  0.16318523E+12,   0.00000000E+00,  -0.16508641E+12,   0.00000000E+00,   0.00000000E+00,   0.18990706E+10,   0.00000000E+00,   0.00000000E+00,   0.21157032E-05,
 40785.000,   1,  0.16357867E+12,   0.00000000E+00,  -0.16546973E+12,   0.00000000E+00,   0.00000000E+00,   0.18882456E+10,   0.00000000E+00,   0.00000000E+00,   0.15543402E-05,
 40786.000,   1,  0.16398920E+12,   0.00000000E+00,  -0.16583807E+12,   0.00000000E+00,   0.00000000E+00,   0.18327992E+10,   0.00000000E+00,   0.00000000E+00,   0.28261489E-06,
 40786.999,   1,  0.16441088E+12,   0.00000000E+00,  -0.16621550E+12,   0.00000000E+00,   0.00000000E+00,   0.17572441E+10,   0.00000000E+00,   0.00000000E+00,   0.97503002E-07,
 40788.000,   1,  0.16476648E+12,   0.00000000E+00,  -0.16659345E+12,   0.00000000E+00,   0.00000000E+00,   0.18026413E+10,   0.00000000E+00,   0.00000000E+00,   0.17222605E-06,
 40788.999,   1,  0.16508603E+12,   0.00000000E+00,  -0.16693995E+12,   0.00000000E+00,   0.00000000E+00,   0.18188223E+10,   0.00000000E+00,   0.00000000E+00,   0.11500303E-06,
 40789.999,   1,  0.16538657E+12,   0.00000000E+00,  -0.16723906E+12,   0.00000000E+00,   0.00000000E+00,   0.18547846E+10,   0.00000000E+00,   0.00000000E+00,  -0.18000938E-05,
 40790.999,   1,  0.16563826E+12,   0.00000000E+00,  -0.16748759E+12,   0.00000000E+00,   0.00000000E+00,   0.18376489E+10,   0.00000000E+00,   0.00000000E+00,   0.36736339E-06,
 40792.000,   1,  0.16590923E+12,   0.00000000E+00,  -0.16772819E+12,   0.00000000E+00,   0.00000000E+00,   0.17973199E+10,   0.00000000E+00,   0.00000000E+00,   0.19872730E-06,
 40793.000,   1,  0.16616880E+12,   0.00000000E+00,  -0.16799675E+12,   0.00000000E+00,   0.00000000E+00,   0.17839720E+10,   0.00000000E+00,   0.00000000E+00,   0.93366430E-07,
 40794.000,   1,  0.16648114E+12,   0.00000000E+00,  -0.16829884E+12,   0.00000000E+00,   0.00000000E+00,   0.17686619E+10,   0.00000000E+00,   0.00000000E+00,   0.83053513E-07,
 40795.000,   1,  0.16681617E+12,   0.00000000E+00,  -0.16858796E+12,   0.00000000E+00,   0.00000000E+00,   0.17383977E+10,   0.00000000E+00,   0.00000000E+00,   0.12335522E-06,
 40795.999,   1,  0.16710687E+12,   0.00000000E+00,  -0.16886185E+12,   0.00000000E+00,   0.00000000E+00,   0.17389153E+10,   0.00000000E+00,   0.00000000E+00,   0.25367257E-06,
